ID,Booking_Travel_ID,Booking_BookingID,Supplement_ID,Price,Currency_code
DBB27221A8E4645C17002DF03754AB66,D46A7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
04B37221A8E4645C17002DF03754AB66,DE6A7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
0DB37221A8E4645C17002DF03754AB66,E06A7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
0EB37221A8E4645C17002DF03754AB66,E06A7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
0FB37221A8E4645C17002DF03754AB66,E06A7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
12B37221A8E4645C17002DF03754AB66,E16A7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
1FB37221A8E4645C17002DF03754AB66,E76A7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
2DB37221A8E4645C17002DF03754AB66,E96A7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
30B37221A8E4645C17002DF03754AB66,EA6A7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
31B37221A8E4645C17002DF03754AB66,EA6A7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
38B37221A8E4645C17002DF03754AB66,EC6A7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
3EB37221A8E4645C17002DF03754AB66,ED6A7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
65B37221A8E4645C17002DF03754AB66,F76A7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
66B37221A8E4645C17002DF03754AB66,F86A7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
6BB37221A8E4645C17002DF03754AB66,F86A7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
75B37221A8E4645C17002DF03754AB66,FA6A7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
A4B37221A8E4645C17002DF03754AB66,096B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
B5B37221A8E4645C17002DF03754AB66,0C6B7221A8E4645C17002DF03754AB66,3,ML-0007,12,EUR
D1B37221A8E4645C17002DF03754AB66,156B7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
D4B37221A8E4645C17002DF03754AB66,166B7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
D7B37221A8E4645C17002DF03754AB66,176B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
DFB37221A8E4645C17002DF03754AB66,196B7221A8E4645C17002DF03754AB66,3,ML-0017,11,EUR
EBB37221A8E4645C17002DF03754AB66,1D6B7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
EEB37221A8E4645C17002DF03754AB66,1D6B7221A8E4645C17002DF03754AB66,3,ML-0002,2,EUR
1AB47221A8E4645C17002DF03754AB66,2B6B7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
2FB47221A8E4645C17002DF03754AB66,2F6B7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
37B47221A8E4645C17002DF03754AB66,326B7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
3FB47221A8E4645C17002DF03754AB66,356B7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
5CB47221A8E4645C17002DF03754AB66,3A6B7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
64B47221A8E4645C17002DF03754AB66,3D6B7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
69B47221A8E4645C17002DF03754AB66,3F6B7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
6BB47221A8E4645C17002DF03754AB66,406B7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
98B47221A8E4645C17002DF03754AB66,4B6B7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
9BB47221A8E4645C17002DF03754AB66,4C6B7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
A1B47221A8E4645C17002DF03754AB66,4E6B7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
A5B47221A8E4645C17002DF03754AB66,4E6B7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
A8B47221A8E4645C17002DF03754AB66,4F6B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
B1B47221A8E4645C17002DF03754AB66,546B7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
BFB47221A8E4645C17002DF03754AB66,596B7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
C1B47221A8E4645C17002DF03754AB66,5A6B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
CAB47221A8E4645C17002DF03754AB66,5C6B7221A8E4645C17002DF03754AB66,3,ML-0007,12,EUR
D1B47221A8E4645C17002DF03754AB66,606B7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
D8B47221A8E4645C17002DF03754AB66,616B7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
DCB47221A8E4645C17002DF03754AB66,626B7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
EEB47221A8E4645C17002DF03754AB66,686B7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
20B57221A8E4645C17002DF03754AB66,766B7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
2BB57221A8E4645C17002DF03754AB66,796B7221A8E4645C17002DF03754AB66,3,ML-0017,11,EUR
43B57221A8E4645C17002DF03754AB66,846B7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
56B57221A8E4645C17002DF03754AB66,8B6B7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
69B57221A8E4645C17002DF03754AB66,926B7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
6AB57221A8E4645C17002DF03754AB66,936B7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
6CB57221A8E4645C17002DF03754AB66,956B7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
76B57221A8E4645C17002DF03754AB66,996B7221A8E4645C17002DF03754AB66,3,ML-0002,2,EUR
79B57221A8E4645C17002DF03754AB66,9B6B7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
95B57221A8E4645C17002DF03754AB66,A26B7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
A3B57221A8E4645C17002DF03754AB66,A66B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
B4B57221A8E4645C17002DF03754AB66,AB6B7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
D5B57221A8E4645C17002DF03754AB66,B56B7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
06B67221A8E4645C17002DF03754AB66,C36B7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
09B67221A8E4645C17002DF03754AB66,C46B7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
10B67221A8E4645C17002DF03754AB66,C56B7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
12B67221A8E4645C17002DF03754AB66,C66B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
1EB67221A8E4645C17002DF03754AB66,C96B7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
37B67221A8E4645C17002DF03754AB66,D06B7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
39B67221A8E4645C17002DF03754AB66,D06B7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
4AB67221A8E4645C17002DF03754AB66,D66B7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
55B67221A8E4645C17002DF03754AB66,DA6B7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
57B67221A8E4645C17002DF03754AB66,DA6B7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
6CB67221A8E4645C17002DF03754AB66,E16B7221A8E4645C17002DF03754AB66,3,ML-0017,11,EUR
6EB67221A8E4645C17002DF03754AB66,E26B7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
79B67221A8E4645C17002DF03754AB66,E56B7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
7CB67221A8E4645C17002DF03754AB66,E66B7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
8DB67221A8E4645C17002DF03754AB66,EB6B7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
AAB67221A8E4645C17002DF03754AB66,F46B7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
B9B67221A8E4645C17002DF03754AB66,F96B7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
D1B67221A8E4645C17002DF03754AB66,006C7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
DBB67221A8E4645C17002DF03754AB66,046C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
DFB67221A8E4645C17002DF03754AB66,056C7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
EEB67221A8E4645C17002DF03754AB66,0B6C7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
F3B67221A8E4645C17002DF03754AB66,0D6C7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
01B77221A8E4645C17002DF03754AB66,126C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
50B77221A8E4645C17002DF03754AB66,266C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
55B77221A8E4645C17002DF03754AB66,286C7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
70B77221A8E4645C17002DF03754AB66,316C7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
73B77221A8E4645C17002DF03754AB66,326C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
74B77221A8E4645C17002DF03754AB66,326C7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
79B77221A8E4645C17002DF03754AB66,336C7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
7AB77221A8E4645C17002DF03754AB66,346C7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
1EB87221A8E4645C17002DF03754AB66,5C6C7221A8E4645C17002DF03754AB66,3,ML-0002,2,EUR
32B87221A8E4645C17002DF03754AB66,646C7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
40B87221A8E4645C17002DF03754AB66,696C7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
43B87221A8E4645C17002DF03754AB66,6A6C7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
44B87221A8E4645C17002DF03754AB66,6B6C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
4FB87221A8E4645C17002DF03754AB66,6E6C7221A8E4645C17002DF03754AB66,3,ML-0002,2,EUR
51B87221A8E4645C17002DF03754AB66,6F6C7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
6BB87221A8E4645C17002DF03754AB66,776C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
7FB87221A8E4645C17002DF03754AB66,7A6C7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
81B87221A8E4645C17002DF03754AB66,7B6C7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
93B87221A8E4645C17002DF03754AB66,806C7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
9CB87221A8E4645C17002DF03754AB66,826C7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
A5B87221A8E4645C17002DF03754AB66,856C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
B0B87221A8E4645C17002DF03754AB66,866C7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
BDB87221A8E4645C17002DF03754AB66,8B6C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
CCB87221A8E4645C17002DF03754AB66,8D6C7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
05B97221A8E4645C17002DF03754AB66,A06C7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
17B97221A8E4645C17002DF03754AB66,A66C7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
1EB97221A8E4645C17002DF03754AB66,A86C7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
27B97221A8E4645C17002DF03754AB66,AB6C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
35B97221A8E4645C17002DF03754AB66,AD6C7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
36B97221A8E4645C17002DF03754AB66,AE6C7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
55B97221A8E4645C17002DF03754AB66,B86C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
69B97221A8E4645C17002DF03754AB66,BD6C7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
7FB97221A8E4645C17002DF03754AB66,C66C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
96B97221A8E4645C17002DF03754AB66,CD6C7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
9FB97221A8E4645C17002DF03754AB66,D06C7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
A8B97221A8E4645C17002DF03754AB66,D46C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
B4B97221A8E4645C17002DF03754AB66,D66C7221A8E4645C17002DF03754AB66,3,ML-0017,11,EUR
C2B97221A8E4645C17002DF03754AB66,DC6C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
C7B97221A8E4645C17002DF03754AB66,DC6C7221A8E4645C17002DF03754AB66,3,ML-0022,21,EUR
DFB97221A8E4645C17002DF03754AB66,E26C7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
ECB97221A8E4645C17002DF03754AB66,E46C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
02BA7221A8E4645C17002DF03754AB66,EA6C7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
1CBA7221A8E4645C17002DF03754AB66,EF6C7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
24BA7221A8E4645C17002DF03754AB66,F06C7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
37BA7221A8E4645C17002DF03754AB66,F66C7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
3DBA7221A8E4645C17002DF03754AB66,F76C7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
50BA7221A8E4645C17002DF03754AB66,FE6C7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
6CBA7221A8E4645C17002DF03754AB66,056D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
78BA7221A8E4645C17002DF03754AB66,086D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
7FBA7221A8E4645C17002DF03754AB66,096D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
90BA7221A8E4645C17002DF03754AB66,0D6D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
9EBA7221A8E4645C17002DF03754AB66,106D7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
ADBA7221A8E4645C17002DF03754AB66,146D7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
B8BA7221A8E4645C17002DF03754AB66,176D7221A8E4645C17002DF03754AB66,3,ML-0022,21,EUR
BEBA7221A8E4645C17002DF03754AB66,186D7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
C3BA7221A8E4645C17002DF03754AB66,196D7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
D1BA7221A8E4645C17002DF03754AB66,1F6D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
DDBA7221A8E4645C17002DF03754AB66,226D7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
DFBA7221A8E4645C17002DF03754AB66,226D7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
F7BA7221A8E4645C17002DF03754AB66,2A6D7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
04BB7221A8E4645C17002DF03754AB66,2E6D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
09BB7221A8E4645C17002DF03754AB66,316D7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
0DBB7221A8E4645C17002DF03754AB66,326D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
1BBB7221A8E4645C17002DF03754AB66,366D7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
20BB7221A8E4645C17002DF03754AB66,376D7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
51BB7221A8E4645C17002DF03754AB66,446D7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
7ABB7221A8E4645C17002DF03754AB66,4E6D7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
7EBB7221A8E4645C17002DF03754AB66,4F6D7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
85BB7221A8E4645C17002DF03754AB66,516D7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
A8BB7221A8E4645C17002DF03754AB66,5B6D7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
AFBB7221A8E4645C17002DF03754AB66,5D6D7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
DEBB7221A8E4645C17002DF03754AB66,706D7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
E9BB7221A8E4645C17002DF03754AB66,736D7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
F4BB7221A8E4645C17002DF03754AB66,756D7221A8E4645C17002DF03754AB66,3,ML-0007,12,EUR
FEBB7221A8E4645C17002DF03754AB66,776D7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
02BC7221A8E4645C17002DF03754AB66,786D7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
05BC7221A8E4645C17002DF03754AB66,796D7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
1DBC7221A8E4645C17002DF03754AB66,826D7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
1FBC7221A8E4645C17002DF03754AB66,836D7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
22BC7221A8E4645C17002DF03754AB66,836D7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
31BC7221A8E4645C17002DF03754AB66,896D7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
3BBC7221A8E4645C17002DF03754AB66,8C6D7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
40BC7221A8E4645C17002DF03754AB66,8D6D7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
72BC7221A8E4645C17002DF03754AB66,9A6D7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
7FBC7221A8E4645C17002DF03754AB66,9E6D7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
81BC7221A8E4645C17002DF03754AB66,9F6D7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
C5BC7221A8E4645C17002DF03754AB66,B26D7221A8E4645C17002DF03754AB66,3,ML-0022,21,EUR
D1BC7221A8E4645C17002DF03754AB66,B66D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
D6BC7221A8E4645C17002DF03754AB66,B86D7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
D8BC7221A8E4645C17002DF03754AB66,B86D7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
E0BC7221A8E4645C17002DF03754AB66,BB6D7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
2ABD7221A8E4645C17002DF03754AB66,D26D7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
58BD7221A8E4645C17002DF03754AB66,DF6D7221A8E4645C17002DF03754AB66,3,ML-0017,11,EUR
6ABD7221A8E4645C17002DF03754AB66,E46D7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
6DBD7221A8E4645C17002DF03754AB66,E46D7221A8E4645C17002DF03754AB66,3,ML-0007,12,EUR
70BD7221A8E4645C17002DF03754AB66,E66D7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
75BD7221A8E4645C17002DF03754AB66,E86D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
76BD7221A8E4645C17002DF03754AB66,E86D7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
8DBD7221A8E4645C17002DF03754AB66,F06D7221A8E4645C17002DF03754AB66,3,ML-0017,11,EUR
98BD7221A8E4645C17002DF03754AB66,F36D7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
9ABD7221A8E4645C17002DF03754AB66,F46D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
9BBD7221A8E4645C17002DF03754AB66,F56D7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
A3BD7221A8E4645C17002DF03754AB66,F76D7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
ACBD7221A8E4645C17002DF03754AB66,FA6D7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
AEBD7221A8E4645C17002DF03754AB66,FA6D7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
B7BD7221A8E4645C17002DF03754AB66,FE6D7221A8E4645C17002DF03754AB66,1,ML-0019,15,EUR
D5BD7221A8E4645C17002DF03754AB66,076E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
D8BD7221A8E4645C17002DF03754AB66,086E7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
DDBD7221A8E4645C17002DF03754AB66,0A6E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
DEBD7221A8E4645C17002DF03754AB66,0A6E7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
F0BD7221A8E4645C17002DF03754AB66,0F6E7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
05BE7221A8E4645C17002DF03754AB66,166E7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
0BBE7221A8E4645C17002DF03754AB66,176E7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
0EBE7221A8E4645C17002DF03754AB66,186E7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
15BE7221A8E4645C17002DF03754AB66,1A6E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
1EBE7221A8E4645C17002DF03754AB66,1D6E7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
21BE7221A8E4645C17002DF03754AB66,1D6E7221A8E4645C17002DF03754AB66,3,ML-0030,2.5,EUR
2BBE7221A8E4645C17002DF03754AB66,1F6E7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
38BE7221A8E4645C17002DF03754AB66,226E7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
3DBE7221A8E4645C17002DF03754AB66,236E7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
7DBE7221A8E4645C17002DF03754AB66,356E7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
7FBE7221A8E4645C17002DF03754AB66,366E7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
83BE7221A8E4645C17002DF03754AB66,376E7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
8FBE7221A8E4645C17002DF03754AB66,3D6E7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
93BE7221A8E4645C17002DF03754AB66,3F6E7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
CABE7221A8E4645C17002DF03754AB66,4D6E7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
E4BE7221A8E4645C17002DF03754AB66,536E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
F8BE7221A8E4645C17002DF03754AB66,5C6E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
06BF7221A8E4645C17002DF03754AB66,5F6E7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
35BF7221A8E4645C17002DF03754AB66,6D6E7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
4EBF7221A8E4645C17002DF03754AB66,736E7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
4FBF7221A8E4645C17002DF03754AB66,746E7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
61BF7221A8E4645C17002DF03754AB66,776E7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
75BF7221A8E4645C17002DF03754AB66,7D6E7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
AEBF7221A8E4645C17002DF03754AB66,8F6E7221A8E4645C17002DF03754AB66,2,ML-0019,15,EUR
B0BF7221A8E4645C17002DF03754AB66,906E7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
B9BF7221A8E4645C17002DF03754AB66,936E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
CDBF7221A8E4645C17002DF03754AB66,976E7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
E6BF7221A8E4645C17002DF03754AB66,A16E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
E7BF7221A8E4645C17002DF03754AB66,A16E7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
EABF7221A8E4645C17002DF03754AB66,A26E7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
F8BF7221A8E4645C17002DF03754AB66,A66E7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
01C07221A8E4645C17002DF03754AB66,A86E7221A8E4645C17002DF03754AB66,2,ML-0002,2,EUR
1BC07221A8E4645C17002DF03754AB66,B06E7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
38C07221A8E4645C17002DF03754AB66,B76E7221A8E4645C17002DF03754AB66,3,ML-0019,15,EUR
53C07221A8E4645C17002DF03754AB66,BF6E7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
79C07221A8E4645C17002DF03754AB66,CA6E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
7DC07221A8E4645C17002DF03754AB66,CD6E7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
92C07221A8E4645C17002DF03754AB66,D36E7221A8E4645C17002DF03754AB66,3,ML-0007,12,EUR
A1C07221A8E4645C17002DF03754AB66,D76E7221A8E4645C17002DF03754AB66,2,ML-0007,12,EUR
A5C07221A8E4645C17002DF03754AB66,D86E7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
AAC07221A8E4645C17002DF03754AB66,DA6E7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
BCC07221A8E4645C17002DF03754AB66,DE6E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
EFC07221A8E4645C17002DF03754AB66,ED6E7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
FCC07221A8E4645C17002DF03754AB66,F16E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
03C17221A8E4645C17002DF03754AB66,F36E7221A8E4645C17002DF03754AB66,1,ML-0017,11,EUR
15C17221A8E4645C17002DF03754AB66,FA6E7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
16C17221A8E4645C17002DF03754AB66,FA6E7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
31C17221A8E4645C17002DF03754AB66,046F7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
3FC17221A8E4645C17002DF03754AB66,076F7221A8E4645C17002DF03754AB66,1,ML-0022,21,EUR
42C17221A8E4645C17002DF03754AB66,086F7221A8E4645C17002DF03754AB66,1,ML-0030,2.5,EUR
4BC17221A8E4645C17002DF03754AB66,0B6F7221A8E4645C17002DF03754AB66,1,ML-0007,12,EUR
4CC17221A8E4645C17002DF03754AB66,0B6F7221A8E4645C17002DF03754AB66,2,ML-0017,11,EUR
58C17221A8E4645C17002DF03754AB66,0E6F7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
59C17221A8E4645C17002DF03754AB66,0F6F7221A8E4645C17002DF03754AB66,1,ML-0002,2,EUR
78C17221A8E4645C17002DF03754AB66,166F7221A8E4645C17002DF03754AB66,2,ML-0022,21,EUR
83C17221A8E4645C17002DF03754AB66,186F7221A8E4645C17002DF03754AB66,2,ML-0030,2.5,EUR
