Travel_ID,BookingID,BookingDate,Flight_flightNumber,Flight_flightDate,FlightPrice,Currency_code
BA667221A8E4645C17002DF03754AB66,1,2024-05-27,GA0015,2024-05-31,1828,USD
BA667221A8E4645C17002DF03754AB66,2,2024-05-27,GA0015,2024-05-31,1828,USD
BA667221A8E4645C17002DF03754AB66,3,2024-05-27,GA0015,2024-05-31,1828,USD
BB667221A8E4645C17002DF03754AB66,1,2024-05-23,SW0011,2024-05-30,1340,SGD
BB667221A8E4645C17002DF03754AB66,2,2024-05-23,SW0011,2024-05-30,1340,SGD
BB667221A8E4645C17002DF03754AB66,3,2024-05-23,SW0011,2024-05-30,1340,SGD
BB667221A8E4645C17002DF03754AB66,4,2024-05-27,SW0002,2024-05-30,3380,SGD
BB667221A8E4645C17002DF03754AB66,5,2024-05-27,SW0002,2024-05-30,3380,SGD
BB667221A8E4645C17002DF03754AB66,6,2024-05-27,SW0002,2024-05-30,3380,SGD
BC667221A8E4645C17002DF03754AB66,1,2024-05-26,SW0011,2024-05-30,1340,SGD
BC667221A8E4645C17002DF03754AB66,2,2024-05-26,SW0011,2024-05-30,1340,SGD
BC667221A8E4645C17002DF03754AB66,3,2024-05-18,SW0002,2024-05-30,3380,SGD
BC667221A8E4645C17002DF03754AB66,4,2024-05-18,SW0002,2024-05-30,3380,SGD
BD667221A8E4645C17002DF03754AB66,1,2024-05-22,SW0011,2024-05-30,1340,SGD
BD667221A8E4645C17002DF03754AB66,2,2024-05-22,SW0011,2024-05-30,1340,SGD
BD667221A8E4645C17002DF03754AB66,3,2024-05-22,SW0011,2024-05-30,1340,SGD
BD667221A8E4645C17002DF03754AB66,4,2024-05-15,SW0002,2024-05-30,3380,SGD
BD667221A8E4645C17002DF03754AB66,5,2024-05-15,SW0002,2024-05-30,3380,SGD
BD667221A8E4645C17002DF03754AB66,6,2024-05-15,SW0002,2024-05-30,3380,SGD
BE667221A8E4645C17002DF03754AB66,1,2024-05-20,SW0011,2024-05-30,1340,SGD
BE667221A8E4645C17002DF03754AB66,2,2024-05-20,SW0011,2024-05-30,1340,SGD
BE667221A8E4645C17002DF03754AB66,3,2024-05-12,SW0002,2024-05-30,3380,SGD
BE667221A8E4645C17002DF03754AB66,4,2024-05-12,SW0002,2024-05-30,3380,SGD
BF667221A8E4645C17002DF03754AB66,1,2024-05-28,SW0011,2024-05-30,1340,SGD
C0667221A8E4645C17002DF03754AB66,1,2024-05-16,SW0011,2024-05-30,1340,SGD
C0667221A8E4645C17002DF03754AB66,2,2024-05-16,SW0011,2024-05-30,1340,SGD
C0667221A8E4645C17002DF03754AB66,3,2024-05-18,SW0002,2024-05-30,3380,SGD
C0667221A8E4645C17002DF03754AB66,4,2024-05-18,SW0002,2024-05-30,3380,SGD
C1667221A8E4645C17002DF03754AB66,1,2024-05-26,SW0011,2024-05-30,1340,SGD
C1667221A8E4645C17002DF03754AB66,2,2024-05-26,SW0011,2024-05-30,1340,SGD
C1667221A8E4645C17002DF03754AB66,3,2024-05-26,SW0011,2024-05-30,1340,SGD
C1667221A8E4645C17002DF03754AB66,4,2024-05-26,SW0002,2024-05-30,3380,SGD
C1667221A8E4645C17002DF03754AB66,5,2024-05-26,SW0002,2024-05-30,3380,SGD
C1667221A8E4645C17002DF03754AB66,6,2024-05-26,SW0002,2024-05-30,3380,SGD
C2667221A8E4645C17002DF03754AB66,1,2024-05-20,SW0011,2024-05-30,1340,SGD
C2667221A8E4645C17002DF03754AB66,2,2024-05-20,SW0011,2024-05-30,1340,SGD
C2667221A8E4645C17002DF03754AB66,3,2024-05-22,SW0002,2024-05-30,3380,SGD
C2667221A8E4645C17002DF03754AB66,4,2024-05-22,SW0002,2024-05-30,3380,SGD
C3667221A8E4645C17002DF03754AB66,1,2024-05-30,SW0011,2024-05-30,1340,SGD
C3667221A8E4645C17002DF03754AB66,2,2024-05-30,SW0011,2024-05-30,1340,SGD
C4667221A8E4645C17002DF03754AB66,1,2024-05-18,SW0011,2024-05-30,1340,SGD
C4667221A8E4645C17002DF03754AB66,2,2024-05-15,SW0002,2024-05-30,3380,SGD
C5667221A8E4645C17002DF03754AB66,1,2024-05-25,SW0011,2024-05-30,1340,SGD
C5667221A8E4645C17002DF03754AB66,2,2024-05-25,SW0011,2024-05-30,1340,SGD
C5667221A8E4645C17002DF03754AB66,3,2024-05-17,SW0002,2024-05-30,3515,SGD
C5667221A8E4645C17002DF03754AB66,4,2024-05-17,SW0002,2024-05-30,3515,SGD
C6667221A8E4645C17002DF03754AB66,1,2024-05-24,SW0011,2024-05-30,1340,SGD
C6667221A8E4645C17002DF03754AB66,2,2024-05-24,SW0011,2024-05-30,1340,SGD
C6667221A8E4645C17002DF03754AB66,3,2024-05-29,SW0002,2024-05-30,3515,SGD
C6667221A8E4645C17002DF03754AB66,4,2024-05-29,SW0002,2024-05-30,3515,SGD
C7667221A8E4645C17002DF03754AB66,1,2024-05-18,SW0011,2024-05-30,1340,SGD
C7667221A8E4645C17002DF03754AB66,2,2024-05-18,SW0011,2024-05-30,1340,SGD
C7667221A8E4645C17002DF03754AB66,3,2024-05-18,SW0011,2024-05-30,1340,SGD
C7667221A8E4645C17002DF03754AB66,4,2024-05-21,SW0002,2024-05-30,3515,SGD
C7667221A8E4645C17002DF03754AB66,5,2024-05-21,SW0002,2024-05-30,3515,SGD
C7667221A8E4645C17002DF03754AB66,6,2024-05-21,SW0002,2024-05-30,3515,SGD
C8667221A8E4645C17002DF03754AB66,1,2024-05-25,SW0011,2024-05-30,1340,SGD
C8667221A8E4645C17002DF03754AB66,2,2024-05-25,SW0011,2024-05-30,1340,SGD
C8667221A8E4645C17002DF03754AB66,3,2024-05-10,SW0002,2024-05-30,3515,SGD
C8667221A8E4645C17002DF03754AB66,4,2024-05-10,SW0002,2024-05-30,3515,SGD
C9667221A8E4645C17002DF03754AB66,1,2024-05-13,SW0011,2024-05-30,1340,SGD
C9667221A8E4645C17002DF03754AB66,2,2024-05-13,SW0011,2024-05-30,1340,SGD
C9667221A8E4645C17002DF03754AB66,3,2024-05-19,SW0002,2024-05-30,3515,SGD
C9667221A8E4645C17002DF03754AB66,4,2024-05-19,SW0002,2024-05-30,3515,SGD
CA667221A8E4645C17002DF03754AB66,1,2024-05-10,SW0011,2024-05-30,1394,SGD
CA667221A8E4645C17002DF03754AB66,2,2024-05-10,SW0011,2024-05-30,1394,SGD
CA667221A8E4645C17002DF03754AB66,3,2024-05-10,SW0011,2024-05-30,1394,SGD
CA667221A8E4645C17002DF03754AB66,4,2024-05-12,SW0002,2024-05-30,3515,SGD
CA667221A8E4645C17002DF03754AB66,5,2024-05-12,SW0002,2024-05-30,3515,SGD
CA667221A8E4645C17002DF03754AB66,6,2024-05-12,SW0002,2024-05-30,3515,SGD
CB667221A8E4645C17002DF03754AB66,1,2024-05-15,SW0011,2024-05-30,1394,SGD
CB667221A8E4645C17002DF03754AB66,2,2024-05-15,SW0011,2024-05-30,1394,SGD
CB667221A8E4645C17002DF03754AB66,3,2024-05-15,SW0011,2024-05-30,1394,SGD
CC667221A8E4645C17002DF03754AB66,1,2024-05-14,SW0011,2024-05-30,1394,SGD
CC667221A8E4645C17002DF03754AB66,2,2024-05-14,SW0011,2024-05-30,1394,SGD
CC667221A8E4645C17002DF03754AB66,3,2024-05-23,SW0002,2024-05-30,3515,SGD
CC667221A8E4645C17002DF03754AB66,4,2024-05-23,SW0002,2024-05-30,3515,SGD
CD667221A8E4645C17002DF03754AB66,1,2024-05-26,SW0011,2024-05-30,1394,SGD
CD667221A8E4645C17002DF03754AB66,2,2024-05-18,SW0002,2024-05-30,3515,SGD
CE667221A8E4645C17002DF03754AB66,1,2024-05-11,SW0011,2024-05-30,1394,SGD
CE667221A8E4645C17002DF03754AB66,2,2024-05-11,SW0011,2024-05-30,1394,SGD
CE667221A8E4645C17002DF03754AB66,3,2024-05-28,SW0002,2024-05-30,3515,SGD
CE667221A8E4645C17002DF03754AB66,4,2024-05-28,SW0002,2024-05-30,3515,SGD
CF667221A8E4645C17002DF03754AB66,1,2024-05-23,SW0011,2024-05-30,1394,SGD
CF667221A8E4645C17002DF03754AB66,2,2024-05-11,SW0002,2024-05-30,3651,SGD
D0667221A8E4645C17002DF03754AB66,1,2024-05-13,SW0011,2024-05-30,1394,SGD
D0667221A8E4645C17002DF03754AB66,2,2024-05-12,SW0002,2024-05-30,3651,SGD
D1667221A8E4645C17002DF03754AB66,1,2024-05-24,SW0011,2024-05-30,1448,SGD
D1667221A8E4645C17002DF03754AB66,2,2024-05-24,SW0011,2024-05-30,1448,SGD
D1667221A8E4645C17002DF03754AB66,3,2024-05-13,SW0002,2024-05-30,3651,SGD
D1667221A8E4645C17002DF03754AB66,4,2024-05-13,SW0002,2024-05-30,3651,SGD
D2667221A8E4645C17002DF03754AB66,1,2024-05-24,SW0011,2024-05-30,1448,SGD
D2667221A8E4645C17002DF03754AB66,2,2024-05-24,SW0011,2024-05-30,1448,SGD
D2667221A8E4645C17002DF03754AB66,3,2024-05-24,SW0011,2024-05-30,1448,SGD
D2667221A8E4645C17002DF03754AB66,4,2024-05-25,SW0002,2024-05-30,3651,SGD
D2667221A8E4645C17002DF03754AB66,5,2024-05-25,SW0002,2024-05-30,3651,SGD
D2667221A8E4645C17002DF03754AB66,6,2024-05-25,SW0002,2024-05-30,3651,SGD
D3667221A8E4645C17002DF03754AB66,1,2024-05-17,SW0011,2024-05-30,1448,SGD
D3667221A8E4645C17002DF03754AB66,2,2024-05-17,SW0011,2024-05-30,1448,SGD
D3667221A8E4645C17002DF03754AB66,3,2024-05-17,SW0011,2024-05-30,1448,SGD
D3667221A8E4645C17002DF03754AB66,4,2024-05-18,SW0002,2024-05-30,3651,SGD
D3667221A8E4645C17002DF03754AB66,5,2024-05-18,SW0002,2024-05-30,3651,SGD
D3667221A8E4645C17002DF03754AB66,6,2024-05-18,SW0002,2024-05-30,3651,SGD
D4667221A8E4645C17002DF03754AB66,1,2024-05-18,SW0011,2024-05-30,1501,SGD
D4667221A8E4645C17002DF03754AB66,2,2024-05-18,SW0011,2024-05-30,1501,SGD
D4667221A8E4645C17002DF03754AB66,3,2024-05-18,SW0011,2024-05-30,1501,SGD
D4667221A8E4645C17002DF03754AB66,4,2024-05-30,SW0002,2024-05-30,3651,SGD
D4667221A8E4645C17002DF03754AB66,5,2024-05-30,SW0002,2024-05-30,3651,SGD
D4667221A8E4645C17002DF03754AB66,6,2024-05-30,SW0002,2024-05-30,3651,SGD
D5667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,1501,SGD
D5667221A8E4645C17002DF03754AB66,2,2024-05-29,SW0011,2024-05-30,1501,SGD
D5667221A8E4645C17002DF03754AB66,3,2024-05-22,SW0002,2024-05-30,3786,SGD
D5667221A8E4645C17002DF03754AB66,4,2024-05-22,SW0002,2024-05-30,3786,SGD
D6667221A8E4645C17002DF03754AB66,1,2024-05-14,SW0011,2024-05-30,1501,SGD
D6667221A8E4645C17002DF03754AB66,2,2024-05-24,SW0002,2024-05-30,3786,SGD
D7667221A8E4645C17002DF03754AB66,1,2024-05-20,SW0011,2024-05-30,1501,SGD
D7667221A8E4645C17002DF03754AB66,2,2024-05-20,SW0011,2024-05-30,1501,SGD
D7667221A8E4645C17002DF03754AB66,3,2024-05-20,SW0011,2024-05-30,1501,SGD
D7667221A8E4645C17002DF03754AB66,4,2024-05-27,SW0002,2024-05-30,3786,SGD
D7667221A8E4645C17002DF03754AB66,5,2024-05-27,SW0002,2024-05-30,3786,SGD
D7667221A8E4645C17002DF03754AB66,6,2024-05-27,SW0002,2024-05-30,3786,SGD
D8667221A8E4645C17002DF03754AB66,1,2024-05-20,SW0011,2024-05-30,1501,SGD
D9667221A8E4645C17002DF03754AB66,1,2024-05-27,SW0011,2024-05-30,1555,SGD
D9667221A8E4645C17002DF03754AB66,2,2024-05-27,SW0011,2024-05-30,1555,SGD
D9667221A8E4645C17002DF03754AB66,3,2024-05-27,SW0011,2024-05-30,1555,SGD
D9667221A8E4645C17002DF03754AB66,4,2024-05-21,SW0002,2024-05-30,3786,SGD
D9667221A8E4645C17002DF03754AB66,5,2024-05-21,SW0002,2024-05-30,3786,SGD
D9667221A8E4645C17002DF03754AB66,6,2024-05-21,SW0002,2024-05-30,3786,SGD
DA667221A8E4645C17002DF03754AB66,1,2024-05-22,SW0011,2024-05-30,1555,SGD
DA667221A8E4645C17002DF03754AB66,2,2024-05-22,SW0011,2024-05-30,1555,SGD
DA667221A8E4645C17002DF03754AB66,3,2024-05-22,SW0002,2024-05-30,3786,SGD
DA667221A8E4645C17002DF03754AB66,4,2024-05-22,SW0002,2024-05-30,3786,SGD
DB667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,1608,SGD
DB667221A8E4645C17002DF03754AB66,2,2024-05-29,SW0011,2024-05-30,1608,SGD
DB667221A8E4645C17002DF03754AB66,3,2024-05-14,SW0002,2024-05-30,3786,SGD
DB667221A8E4645C17002DF03754AB66,4,2024-05-14,SW0002,2024-05-30,3786,SGD
DC667221A8E4645C17002DF03754AB66,1,2024-05-18,SW0011,2024-05-30,1608,SGD
DC667221A8E4645C17002DF03754AB66,2,2024-05-18,SW0011,2024-05-30,1608,SGD
DC667221A8E4645C17002DF03754AB66,3,2024-05-10,SW0002,2024-05-30,3786,SGD
DC667221A8E4645C17002DF03754AB66,4,2024-05-10,SW0002,2024-05-30,3786,SGD
DD667221A8E4645C17002DF03754AB66,1,2024-05-21,SW0011,2024-05-30,1608,SGD
DD667221A8E4645C17002DF03754AB66,2,2024-05-21,SW0011,2024-05-30,1608,SGD
DD667221A8E4645C17002DF03754AB66,3,2024-05-15,SW0002,2024-05-30,3921,SGD
DD667221A8E4645C17002DF03754AB66,4,2024-05-15,SW0002,2024-05-30,3921,SGD
DE667221A8E4645C17002DF03754AB66,1,2024-05-16,SW0011,2024-05-30,1608,SGD
DE667221A8E4645C17002DF03754AB66,2,2024-05-16,SW0011,2024-05-30,1608,SGD
DE667221A8E4645C17002DF03754AB66,3,2024-05-16,SW0011,2024-05-30,1608,SGD
DE667221A8E4645C17002DF03754AB66,4,2024-05-17,SW0002,2024-05-30,3921,SGD
DE667221A8E4645C17002DF03754AB66,5,2024-05-17,SW0002,2024-05-30,3921,SGD
DE667221A8E4645C17002DF03754AB66,6,2024-05-17,SW0002,2024-05-30,3921,SGD
DF667221A8E4645C17002DF03754AB66,1,2024-05-16,SW0011,2024-05-30,1662,SGD
DF667221A8E4645C17002DF03754AB66,2,2024-05-29,SW0002,2024-05-30,3921,SGD
E0667221A8E4645C17002DF03754AB66,1,2024-05-17,SW0011,2024-05-30,1662,SGD
E0667221A8E4645C17002DF03754AB66,2,2024-05-17,SW0002,2024-05-30,3921,SGD
E1667221A8E4645C17002DF03754AB66,1,2024-05-30,SW0011,2024-05-30,1662,SGD
E1667221A8E4645C17002DF03754AB66,2,2024-05-30,SW0011,2024-05-30,1662,SGD
E1667221A8E4645C17002DF03754AB66,3,2024-05-19,SW0002,2024-05-30,4056,SGD
E1667221A8E4645C17002DF03754AB66,4,2024-05-19,SW0002,2024-05-30,4056,SGD
E2667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,1716,SGD
E2667221A8E4645C17002DF03754AB66,2,2024-05-29,SW0011,2024-05-30,1716,SGD
E2667221A8E4645C17002DF03754AB66,3,2024-05-29,SW0011,2024-05-30,1716,SGD
E2667221A8E4645C17002DF03754AB66,4,2024-05-24,SW0002,2024-05-30,4056,SGD
E2667221A8E4645C17002DF03754AB66,5,2024-05-24,SW0002,2024-05-30,4056,SGD
E2667221A8E4645C17002DF03754AB66,6,2024-05-24,SW0002,2024-05-30,4056,SGD
E3667221A8E4645C17002DF03754AB66,1,2024-05-24,SW0011,2024-05-30,1716,SGD
E3667221A8E4645C17002DF03754AB66,2,2024-05-24,SW0002,2024-05-30,4056,SGD
E4667221A8E4645C17002DF03754AB66,1,2024-05-19,SW0011,2024-05-30,1716,SGD
E4667221A8E4645C17002DF03754AB66,2,2024-05-19,SW0011,2024-05-30,1716,SGD
E5667221A8E4645C17002DF03754AB66,1,2024-05-17,SW0011,2024-05-30,1769,SGD
E5667221A8E4645C17002DF03754AB66,2,2024-05-17,SW0002,2024-05-30,4056,SGD
E6667221A8E4645C17002DF03754AB66,1,2024-05-10,SW0011,2024-05-30,1769,SGD
E7667221A8E4645C17002DF03754AB66,1,2024-05-22,SW0011,2024-05-30,1769,SGD
E7667221A8E4645C17002DF03754AB66,2,2024-05-20,SW0002,2024-05-30,4056,SGD
E8667221A8E4645C17002DF03754AB66,1,2024-05-13,SW0011,2024-05-30,1769,SGD
E8667221A8E4645C17002DF03754AB66,2,2024-05-13,SW0011,2024-05-30,1769,SGD
E8667221A8E4645C17002DF03754AB66,3,2024-05-15,SW0002,2024-05-30,4056,SGD
E8667221A8E4645C17002DF03754AB66,4,2024-05-15,SW0002,2024-05-30,4056,SGD
E9667221A8E4645C17002DF03754AB66,1,2024-05-15,SW0011,2024-05-30,1823,SGD
E9667221A8E4645C17002DF03754AB66,2,2024-05-15,SW0011,2024-05-30,1823,SGD
E9667221A8E4645C17002DF03754AB66,3,2024-05-25,SW0002,2024-05-30,4056,SGD
E9667221A8E4645C17002DF03754AB66,4,2024-05-25,SW0002,2024-05-30,4056,SGD
EA667221A8E4645C17002DF03754AB66,1,2024-05-10,SW0011,2024-05-30,1823,SGD
EA667221A8E4645C17002DF03754AB66,2,2024-05-10,SW0011,2024-05-30,1823,SGD
EA667221A8E4645C17002DF03754AB66,3,2024-05-24,SW0002,2024-05-30,4192,SGD
EA667221A8E4645C17002DF03754AB66,4,2024-05-24,SW0002,2024-05-30,4192,SGD
EB667221A8E4645C17002DF03754AB66,1,2024-05-19,SW0011,2024-05-30,1823,SGD
EB667221A8E4645C17002DF03754AB66,2,2024-05-15,SW0002,2024-05-30,4192,SGD
EC667221A8E4645C17002DF03754AB66,1,2024-05-24,SW0011,2024-05-30,1877,SGD
EC667221A8E4645C17002DF03754AB66,2,2024-05-16,SW0002,2024-05-30,4192,SGD
ED667221A8E4645C17002DF03754AB66,1,2024-05-28,SW0011,2024-05-30,1877,SGD
ED667221A8E4645C17002DF03754AB66,2,2024-05-16,SW0002,2024-05-30,4192,SGD
EE667221A8E4645C17002DF03754AB66,1,2024-05-18,SW0011,2024-05-30,1877,SGD
EF667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,1877,SGD
EF667221A8E4645C17002DF03754AB66,2,2024-05-14,SW0002,2024-05-30,4192,SGD
F0667221A8E4645C17002DF03754AB66,1,2024-05-21,SW0011,2024-05-30,1877,SGD
F0667221A8E4645C17002DF03754AB66,2,2024-05-21,SW0011,2024-05-30,1877,SGD
F0667221A8E4645C17002DF03754AB66,3,2024-05-22,SW0002,2024-05-30,4192,SGD
F0667221A8E4645C17002DF03754AB66,4,2024-05-22,SW0002,2024-05-30,4192,SGD
F1667221A8E4645C17002DF03754AB66,1,2024-05-16,SW0011,2024-05-30,1930,SGD
F1667221A8E4645C17002DF03754AB66,2,2024-05-16,SW0011,2024-05-30,1930,SGD
F1667221A8E4645C17002DF03754AB66,3,2024-05-29,SW0002,2024-05-30,4327,SGD
F1667221A8E4645C17002DF03754AB66,4,2024-05-29,SW0002,2024-05-30,4327,SGD
F2667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,1984,SGD
F2667221A8E4645C17002DF03754AB66,2,2024-05-25,SW0002,2024-05-30,4327,SGD
F3667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,1984,SGD
F3667221A8E4645C17002DF03754AB66,2,2024-05-27,SW0002,2024-05-30,4327,SGD
F4667221A8E4645C17002DF03754AB66,1,2024-05-19,SW0011,2024-05-30,1984,SGD
F4667221A8E4645C17002DF03754AB66,2,2024-05-25,SW0002,2024-05-30,4327,SGD
F5667221A8E4645C17002DF03754AB66,1,2024-05-25,SW0011,2024-05-30,1984,SGD
F5667221A8E4645C17002DF03754AB66,2,2024-05-25,SW0011,2024-05-30,1984,SGD
F5667221A8E4645C17002DF03754AB66,3,2024-05-21,SW0002,2024-05-30,4327,SGD
F5667221A8E4645C17002DF03754AB66,4,2024-05-21,SW0002,2024-05-30,4327,SGD
F6667221A8E4645C17002DF03754AB66,1,2024-05-20,SW0011,2024-05-30,2037,SGD
F6667221A8E4645C17002DF03754AB66,2,2024-05-20,SW0011,2024-05-30,2037,SGD
F6667221A8E4645C17002DF03754AB66,3,2024-05-19,SW0002,2024-05-30,4462,SGD
F6667221A8E4645C17002DF03754AB66,4,2024-05-19,SW0002,2024-05-30,4462,SGD
F7667221A8E4645C17002DF03754AB66,1,2024-05-28,SW0011,2024-05-30,2037,SGD
F7667221A8E4645C17002DF03754AB66,2,2024-05-21,SW0002,2024-05-30,4462,SGD
F8667221A8E4645C17002DF03754AB66,1,2024-05-29,SW0011,2024-05-30,2037,SGD
F9667221A8E4645C17002DF03754AB66,1,2024-05-12,SW0011,2024-05-30,2037,SGD
F9667221A8E4645C17002DF03754AB66,2,2024-05-12,SW0011,2024-05-30,2037,SGD
F9667221A8E4645C17002DF03754AB66,3,2024-05-28,SW0002,2024-05-30,4462,SGD
F9667221A8E4645C17002DF03754AB66,4,2024-05-28,SW0002,2024-05-30,4462,SGD
FA667221A8E4645C17002DF03754AB66,1,2024-05-20,SW0011,2024-05-30,2091,SGD
FA667221A8E4645C17002DF03754AB66,2,2024-05-20,SW0011,2024-05-30,2091,SGD
FA667221A8E4645C17002DF03754AB66,3,2024-05-10,SW0002,2024-05-30,4462,SGD
FA667221A8E4645C17002DF03754AB66,4,2024-05-10,SW0002,2024-05-30,4462,SGD
FB667221A8E4645C17002DF03754AB66,1,2024-05-11,SW0011,2024-05-30,2145,SGD
FB667221A8E4645C17002DF03754AB66,2,2024-05-15,SW0002,2024-05-30,4597,SGD
FC667221A8E4645C17002DF03754AB66,1,2024-05-17,SW0011,2024-05-30,2145,SGD
FD667221A8E4645C17002DF03754AB66,1,2024-05-25,SW0011,2024-05-30,2145,SGD
FD667221A8E4645C17002DF03754AB66,2,2024-05-25,SW0011,2024-05-30,2145,SGD
FD667221A8E4645C17002DF03754AB66,3,2024-05-25,SW0011,2024-05-30,2145,SGD
FD667221A8E4645C17002DF03754AB66,4,2024-05-10,SW0002,2024-05-30,4597,SGD
FD667221A8E4645C17002DF03754AB66,5,2024-05-10,SW0002,2024-05-30,4597,SGD
FD667221A8E4645C17002DF03754AB66,6,2024-05-10,SW0002,2024-05-30,4597,SGD
FE667221A8E4645C17002DF03754AB66,1,2024-05-15,SW0011,2024-05-30,2198,SGD
FE667221A8E4645C17002DF03754AB66,2,2024-05-15,SW0011,2024-05-30,2198,SGD
FE667221A8E4645C17002DF03754AB66,3,2024-05-25,SW0002,2024-05-30,4597,SGD
FE667221A8E4645C17002DF03754AB66,4,2024-05-25,SW0002,2024-05-30,4597,SGD
FF667221A8E4645C17002DF03754AB66,1,2024-05-22,SW0011,2024-05-30,2252,SGD
FF667221A8E4645C17002DF03754AB66,2,2024-05-22,SW0011,2024-05-30,2252,SGD
00677221A8E4645C17002DF03754AB66,1,2024-05-16,SW0011,2024-05-30,2252,SGD
00677221A8E4645C17002DF03754AB66,2,2024-05-16,SW0011,2024-05-30,2252,SGD
00677221A8E4645C17002DF03754AB66,3,2024-05-21,SW0002,2024-05-30,4597,SGD
00677221A8E4645C17002DF03754AB66,4,2024-05-21,SW0002,2024-05-30,4597,SGD
01677221A8E4645C17002DF03754AB66,1,2024-05-24,SW0011,2024-05-30,2306,SGD
01677221A8E4645C17002DF03754AB66,2,2024-05-24,SW0011,2024-05-30,2306,SGD
01677221A8E4645C17002DF03754AB66,3,2024-05-24,SW0011,2024-05-30,2306,SGD
01677221A8E4645C17002DF03754AB66,4,2024-05-29,SW0002,2024-05-30,4733,SGD
01677221A8E4645C17002DF03754AB66,5,2024-05-29,SW0002,2024-05-30,4733,SGD
01677221A8E4645C17002DF03754AB66,6,2024-05-29,SW0002,2024-05-30,4733,SGD
02677221A8E4645C17002DF03754AB66,1,2023-07-19,GA0017,2023-08-02,130,USD
02677221A8E4645C17002DF03754AB66,2,2023-07-19,GA0017,2023-08-02,130,USD
03677221A8E4645C17002DF03754AB66,1,2023-07-21,GA0017,2023-08-02,130,USD
03677221A8E4645C17002DF03754AB66,2,2023-07-21,GA0017,2023-08-02,130,USD
03677221A8E4645C17002DF03754AB66,3,2023-07-21,GA0017,2023-08-02,130,USD
04677221A8E4645C17002DF03754AB66,1,2023-07-19,GA0017,2023-08-02,130,USD
04677221A8E4645C17002DF03754AB66,2,2023-07-19,GA0017,2023-08-02,130,USD
04677221A8E4645C17002DF03754AB66,3,2023-07-19,GA0017,2023-08-02,130,USD
04677221A8E4645C17002DF03754AB66,4,2024-05-22,GA2678,2024-06-01,130,USD
04677221A8E4645C17002DF03754AB66,5,2024-05-22,GA2678,2024-06-01,130,USD
04677221A8E4645C17002DF03754AB66,6,2024-05-22,GA2678,2024-06-01,130,USD
05677221A8E4645C17002DF03754AB66,1,2023-08-01,GA0017,2023-08-02,130,USD
05677221A8E4645C17002DF03754AB66,2,2023-08-01,GA0017,2023-08-02,130,USD
05677221A8E4645C17002DF03754AB66,3,2024-05-14,GA2678,2024-06-01,130,USD
05677221A8E4645C17002DF03754AB66,4,2024-05-14,GA2678,2024-06-01,130,USD
06677221A8E4645C17002DF03754AB66,1,2023-07-28,GA0017,2023-08-02,130,USD
06677221A8E4645C17002DF03754AB66,2,2024-05-13,GA2678,2024-06-01,130,USD
07677221A8E4645C17002DF03754AB66,1,2023-07-29,GA0017,2023-08-02,130,USD
07677221A8E4645C17002DF03754AB66,2,2023-07-29,GA0017,2023-08-02,130,USD
07677221A8E4645C17002DF03754AB66,3,2024-05-13,GA2678,2024-06-01,130,USD
07677221A8E4645C17002DF03754AB66,4,2024-05-13,GA2678,2024-06-01,130,USD
08677221A8E4645C17002DF03754AB66,1,2023-07-19,GA0017,2023-08-02,130,USD
08677221A8E4645C17002DF03754AB66,2,2023-07-19,GA0017,2023-08-02,130,USD
08677221A8E4645C17002DF03754AB66,3,2023-07-19,GA0017,2023-08-02,130,USD
08677221A8E4645C17002DF03754AB66,4,2024-05-26,GA2678,2024-06-01,130,USD
08677221A8E4645C17002DF03754AB66,5,2024-05-26,GA2678,2024-06-01,130,USD
08677221A8E4645C17002DF03754AB66,6,2024-05-26,GA2678,2024-06-01,130,USD
09677221A8E4645C17002DF03754AB66,1,2023-07-16,GA0017,2023-08-02,130,USD
09677221A8E4645C17002DF03754AB66,2,2023-07-16,GA0017,2023-08-02,130,USD
09677221A8E4645C17002DF03754AB66,3,2024-05-16,GA2678,2024-06-01,130,USD
09677221A8E4645C17002DF03754AB66,4,2024-05-16,GA2678,2024-06-01,130,USD
0A677221A8E4645C17002DF03754AB66,1,2023-07-26,GA0017,2023-08-02,135,USD
0A677221A8E4645C17002DF03754AB66,2,2023-07-26,GA0017,2023-08-02,135,USD
0A677221A8E4645C17002DF03754AB66,3,2023-07-26,GA0017,2023-08-02,135,USD
0B677221A8E4645C17002DF03754AB66,1,2023-07-29,GA0017,2023-08-02,135,USD
0B677221A8E4645C17002DF03754AB66,2,2023-07-29,GA0017,2023-08-02,135,USD
0B677221A8E4645C17002DF03754AB66,3,2024-05-16,GA2678,2024-06-01,130,USD
0B677221A8E4645C17002DF03754AB66,4,2024-05-16,GA2678,2024-06-01,130,USD
0C677221A8E4645C17002DF03754AB66,1,2023-07-24,GA0017,2023-08-02,135,USD
0C677221A8E4645C17002DF03754AB66,2,2024-05-18,GA2678,2024-06-01,130,USD
0D677221A8E4645C17002DF03754AB66,1,2023-07-23,GA0017,2023-08-02,140,USD
